Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value,Signif
debell_1790,-0.0529167445864962,0.0765438789596406,-0.19624526832827813,0.10176271453381773,0.4893609348814639,
debell_1800,-0.030896905846368394,0.09318986866291731,-0.20891762039815398,0.14646734034961717,0.7402306611384597,
degn_1730,-0.03810527759627291,0.06822257683653364,-0.18361189433156602,0.07634069099592515,0.576473301480094,
degn_1740,-0.026119343949444485,0.05153524823004248,-0.14061884069900066,0.06303768366203241,0.612277725473146,
degn_1750,-0.0141334103026165,0.03920546236542029,-0.10234661925165774,0.05382966636435846,0.7184762866256423,
degn_1760,-0.002147476655788072,0.03602609328916481,-0.08273263543333714,0.056761649725094204,0.9524671107099211,
degn_1770,0.009838456991040356,0.0440263008361111,-0.08191748615597166,0.08300291385871715,0.8231715049789219,
degn_1780,0.021824390637868785,0.05880795509268147,-0.09839017601264878,0.1245021598934128,0.7105534447374804,
degn_1790,0.03381032428469677,0.0765379686710645,-0.11841280860739549,0.1809341940308416,0.658673181440185,
degn_1800,0.0457962579315252,0.09558959338569126,-0.14482524852333054,0.22788985135515458,0.6318728201184978,
digl_1730,-0.12487582602804537,0.08082527146964309,-0.2872095499120491,0.02438886623340355,0.12234392430125729,
digl_1740,-0.0580206441781268,0.06140817214243313,-0.18004874549765706,0.05044561194424669,0.3447426724335215,
digl_1750,0.008834537671793541,0.04643653091433264,-0.08149437277173965,0.09385887315953675,0.849113440335751,
digl_1760,0.0756897195217121,0.041096081328889804,-0.009266792010420822,0.15240547651196765,0.06550812414740947,.
digl_1770,0.14254490137163245,0.04866798842744115,0.045298864437054026,0.23791336251567535,0.003401361822503495,**
digl_1780,0.20940008322155101,0.0647719614826218,0.08694298629421243,0.33399252365925186,0.0012254833732646179,**
digl_1790,0.27625526507147136,0.08467224805559855,0.12126497510996061,0.43596636328709165,0.0011037871039207918,**
digl_1800,0.3431104469213899,0.10625686277611086,0.14601745690435122,0.5404942389889057,0.001241951305969813,**
disper_1730,-0.280467120869222,0.0783564622496981,-0.43517066951252165,-0.11761805323284384,3.4441763560774034e-4,***
disper_1740,-0.26871717288480657,0.06096018619273315,-0.3891928998520089,-0.14816395806030075,1.042926419751439e-5,***
disper_1750,-0.2569672249003907,0.047678279561610665,-0.3532301733561116,-0.16038797500459168,7.061163449520695e-8,***
disper_1760,-0.24521727691597528,0.042555343967539315,-0.3370667399383643,-0.16359386158750408,8.29681945726561e-9,***
disper_1770,-0.23346732893155986,0.04826345589961568,-0.33246468675800955,-0.14058792940738415,1.315802353916758e-6,***
disper_1780,-0.221717380947144,0.061874307814235675,-0.3485703234792126,-0.10741284558343732,3.392139142837814e-4,***
disper_1790,-0.20996743296272857,0.07942394901127432,-0.37733486362149454,-0.05966046664192035,0.008202257098903072,**
disper_1800,-0.19821748497831315,0.09883603746882154,-0.4057422601381843,-0.009646030896417123,0.04490766296982605,*
ditel_1730,-0.09048850559794097,0.09510095808354395,-0.2753530477273472,0.09327023738795884,0.3413509174033906,
ditel_1740,-0.03265217342810267,0.0657662506312921,-0.15599309607659695,0.1038490682341527,0.6195499459389244,
ditel_1750,0.025184158741737406,0.049089299687809645,-0.06199147489150296,0.13024537733785346,0.6079321121574606,
ditel_1760,0.0830204909115757,0.05742709372441705,-0.014664992562419597,0.2036304146092686,0.14827044558636443,
ditel_1770,0.14085682308141578,0.08360343875390586,-0.009644196937699486,0.3064353324164136,0.09202312632833844,.
ditel_1780,0.19869315525125408,0.11612386049979109,-0.01586712643113538,0.42500068761847853,0.08707279911197328,.
ditel_1790,0.25652948742109416,0.15094210516394516,-0.02587315083672932,0.5511823312807512,0.08922079942819533,.
ditel_1800,0.31436581959093424,0.18677751302906828,-0.026341347352280713,0.6862027913535581,0.09235512578090531,.
donar_1730,-0.38589569576608024,0.06068889639524383,-0.4916566826065356,-0.2549682243523382,2.0361656267825606e-10,***
donar_1740,-0.3861554088875534,0.0474176014403698,-0.46767928161030575,-0.2781893062985931,3.8333245718581397e-16,***
donar_1750,-0.38641512200902656,0.03795804793317272,-0.44651619151421573,-0.2954095437309445,2.4341674322523808e-24,***
donar_1760,-0.38667483513049977,0.035500641899696345,-0.4429165924455229,-0.2995518999696985,1.25774036855832e-27,***
donar_1770,-0.38693454825197293,0.041314349123979584,-0.454036829152332,-0.28643578316268453,7.560415625220842e-21,***
donar_1780,-0.3871942613734461,0.05273094923894153,-0.4717344223057918,-0.26442654363275375,2.0912807489400715e-13,***
