Fixed_effect,Coefficient,Std_error,Lower_95_CI,Upper_95_CI,p_value(not meaningful since it is tested vs 0),Signif(not meaningful since it is tested vs 0)
lagn_1740,2.2829203410562666,0.09452079962182248,2.143825564030561,2.5132245989096944,7.016331388828392e-129,***
lagn_1750,2.2151964687595136,0.07388725972313896,2.128958174605504,2.414300855437465,1.7484203683615323e-197,***
lagn_1760,2.147472596462759,0.07034828889301331,2.067551356073525,2.344199417808066,1.1671626299398687e-204,***
lagn_1770,2.0797487241660058,0.08603978942029976,1.9730628031282829,2.3130437436742084,4.390398765824597e-129,***
lagn_1780,2.012024851869251,0.11323081731286137,1.8468657891369347,2.3154195154594897,1.2235072831464597e-70,***
lagn_1790,1.944300979572498,0.145615931915852,1.7257064734322511,2.3081692907590328,1.1491755096692807e-40,***
lagn_1800,1.8765771072757431,0.18041948419901854,1.600362735842766,2.3148454972895376,2.448592307265791e-25,***
lasc_1730,2.423017857109947,0.11454455784976499,2.1664389613730126,2.6284357367587687,2.56230365601582e-99,***
lasc_1740,2.3536945495393073,0.08950951595366653,2.161964068702294,2.5074617046233505,2.1608571612942567e-152,***
lasc_1750,2.2843712419686693,0.07028551193135645,2.126981727358766,2.4113554016507104,1.0217843554728327e-231,***
lasc_1760,2.2150479343980294,0.06248803850800309,2.0802370266200128,2.3271921217033458,3.163956880733108e-275,***
lasc_1770,2.1457246268273895,0.07004326344220514,1.9982437518434664,2.2752894747491044,4.280795649805834e-206,***
lasc_1780,2.0764013192567496,0.08912892111218607,1.9000893167301487,2.2396962053809135,4.7987846186526486e-120,***
lasc_1790,2.0070780116861116,0.11409852072460039,1.7796397019651347,2.2340439533383942,2.900380335696029e-69,***
lasc_1800,1.9377547041154717,0.14187875920092302,1.6679646390456284,2.2111597800140528,1.813287356619677e-42,***
lid_1730,2.824174378737837,0.11644057316928184,2.6385531019103836,3.0905437799766813,5.969010788986791e-130,***
lid_1740,2.7041991402169216,0.08833845058569237,2.5690688544900646,2.9094024105034237,8.525684458164233e-206,***
lid_1750,2.5842239016960065,0.06763684955527051,2.483851038233159,2.7525897142403792,0,***
lid_1760,2.464248663175095,0.062222116467019306,2.3738209274978437,2.6152064560763955,0,***
lid_1770,2.3442734246541796,0.0754601015868643,2.22259814444218,2.5207906725325953,6.852386690350874e-212,***
lid_1780,2.2242981861332645,0.10021301751447263,2.060670634692896,2.4435909753051335,3.7791199940730143e-109,***
lid_1790,2.104322947612353,0.13006482084408397,1.881328725126295,2.380266805728272,7.08999213130335e-59,***
lid_1800,1.9843477090914377,0.16222469958992947,1.7032392121891529,2.317716959577532,2.0946920466524777e-34,***
mor_1730,2.6226290197878797,0.06875958862123312,2.4873938957694595,2.764313581624469,0,***
mor_1740,2.567097091217267,0.05293298017306489,2.4618131086568367,2.6725398337182837,0,***
mor_1750,2.511565162646656,0.040404129414493124,2.432048350654611,2.600343288946653,0,***
mor_1760,2.4560332340760436,0.03492364354680487,2.3874334455714123,2.5307207745198315,0,***
mor_1770,2.4005013055054327,0.0395398786609875,2.327212556707042,2.480942641446446,0,***
mor_1780,2.34496937693482,0.05161121052220242,2.2507808376031457,2.4492784580138305,0,***
mor_1790,2.2894374483642093,0.06723545210459084,2.1608774792647285,2.4244355192533864,3.916687481419199e-254,***
mor_1800,2.2339055197935966,0.08446341757796992,2.0691044071371323,2.403334677893774,3.82672321597045e-154,***
nè_1730,2.4449225197623514,0.08532946174842183,2.310054657816513,2.6413068285483616,1.4820539189954792e-180,***
nè_1740,2.4190289365054713,0.06504923012041727,2.3258032930534385,2.5769900943367365,1.080061084864187e-302,***
nè_1750,2.3931353532485904,0.05012098044120304,2.3331303843915734,2.5265897415458944,0,***
nè_1760,2.3672417699917103,0.04607871597235266,2.316203655102727,2.4939283482668677,0,***
nè_1770,2.3413481867348303,0.05536071255934909,2.2726802104594768,2.490846316419759,0,***
nè_1780,2.3154546034779493,0.07305336384206981,2.2152026838172225,2.4959745404718783,1.7985876585399926e-220,***
nè_1790,2.289561020221069,0.0945473663639005,2.1536977381666964,2.51737751488602,1.5085272098349206e-129,***
nè_1800,2.2636674369641883,0.11777962492809294,2.0859244703346893,2.541628820536966,2.5412725363883615e-82,***
ond_1730,3.1223476026095547,0.1099293806390679,2.92968845275509,3.3625625749783508,1.8455558219484688e-177,***
ond_1740,2.976801913331265,0.08183255428974222,2.8400610266161204,3.1690184928984477,9.928744576910168e-290,***
ond_1750,2.831256224052975,0.061656471472411836,2.741505754602652,2.9843456307942873,0,***
ond_1760,2.6857105347746852,0.058303767684629665,2.601542700446978,2.827377046077082,0,***
ond_1770,2.5401648454963954,0.07409449032801589,2.42758482946672,2.7154245282055385,1.4172325573785872e-257,***
ond_1780,2.394619156218109,0.10036689188504241,2.2213122751251415,2.6270579744256652,8.234222888188917e-126,***
ond_1790,2.2490734669398194,0.1309575801368877,2.0170532485457877,2.540053385178907,4.153192062121433e-66,***
ond_1800,2.1035277776615295,0.16345983580961151,1.8179152087378725,2.4712085279301172,6.746400230967621e-38,***
pac_1730,2.4923280182360408,0.12389532481719474,2.2497663955806435,2.739654473368658,5.301998361487264e-90,***
pac_1740,2.4578372852541115,0.09462862515757257,2.2662308642531515,2.6348943867475807,9.867959951855243e-149,***
pac_1750,2.4233465522721813,0.07107264158102092,2.275254842975308,2.5547011092562384,8.239549039772792e-255,***
pac_1760,2.388855819290252,0.06033475414579759,2.2630916245810604,2.496716583511475,0,***
pac_1770,2.3543650863083228,0.06871290438339155,2.2002551932137426,2.47144630314162,2.717483535268776e-257,***
pac_1780,2.3198743533263926,0.09107613515189404,2.112447373092403,2.4843959773521607,4.047586356515095e-143,***
pac_1790,2.2853836203444633,0.1198352204239168,2.018162211789696,2.506405482675088,4.393835319317884e-81,***
pac_1800,2.250892887362534,0.15138796586363487,1.9247057271044943,2.5218514313391305,5.288219241082083e-50,***
parl_1730,2.6177491203911476,0.0860819802062225,2.4743363561035987,2.82164685749525,4.0570698006298215e-203,***
parl_1740,2.558960681874604,0.06708531161171771,2.453926012287032,2.714628498720883,0,***
parl_1750,2.50017224335806,0.05214136845805066,2.419538345086624,2.6182944509420083,0,***
parl_1760,2.441383804841516,0.04544179934966588,2.3618926122808204,2.540241318441963,0,***
parl_1770,2.3825953663249706,0.05038991470932002,2.2848532956788588,2.485911843616003,0,***
parl_1780,2.323806927808427,0.06435278885572837,2.191330499635807,2.449804835965276,1.55582696068116e-285,***
parl_1790,2.265018489291883,0.08289373266675548,2.0933406953835267,2.4186796033215434,2.1784811508266892e-164,***
parl_1800,2.206230050775339,0.10358287479195226,1.9869826650147475,2.393264887216521,1.155315061757476e-100,***
perd_1730,2.628485593919084,0.10440994770712199,2.434008836939027,2.8394171754178843,7.589757534308523e-140,***
perd_1740,2.533149679515539,0.08047504474194848,2.397003043983649,2.7057460200986254,1.7678737590005428e-217,***
perd_1750,2.437813765111997,0.06376678140740426,2.3386082780308484,2.5867784243057876,0,***
perd_1760,2.3424778507084554,0.06059163254713603,2.250236916292488,2.4882324717318696,0,***
perd_1770,2.2471419363049137,0.07274382033699522,2.13735305686998,2.4212159219094165,1.5694006144168794e-209,***
perd_1780,2.1518060219013684,0.09448362185342662,2.0140773306132638,2.375820423476507,8.22945339316224e-115,***
perd_1790,2.0564701074978267,0.12073864393262008,1.8766109800411186,2.339062109362767,4.721873500813367e-65,***
